x,y,objectid,mill_name,latitude,longitude,rspo_model,cert,id,prnt_comp,country,state,sub_state,alt_name,address,globalid,Group_Name
-2.10683,112.79417,4581,NUSANTARA SAWIT PERSADA,-2.10683,112.79417,unspecified,Not RSPO Certified,PO1000008184,NUSANTARA SAWIT PERSADA,Indonesia,Kalimantan Tengah,Kotawaringin Timur,unspecified,1-Fully Verified,{786C3E38-8289-4F47-9351-D5F7C27C6F8D},CIPTA PLANTATION
-2.08444,121.02306,4582,KOROLA,-2.08444,121.02306,unspecified,Not RSPO Certified,PO1000008185,TIMURJAYA INDOMAKMUR,Indonesia,Sulawesi Tengah,Morowali,unspecified,1-Fully Verified,{08894C05-DF12-4322-8D8A-ACD4774059DB},UNKNOWN
-2.04294,103.34533,4583,SEI KANDANG,-2.04294,103.34533,unspecified,Not RSPO Certified,PO1000008186,ASIATIC PERSADA,Indonesia,Jambi,Batang Hari,unspecified,1-Fully Verified,{6DA6CD0C-7348-4B52-B670-00EF80151308},AMS-GANDA
-2.0189,103.5448,4584,TANJUNG LEBAR,-2.0189,103.5448,unspecified,Not RSPO Certified,PO1000008187,PERKEBUNAN NUSANTARA VI,Indonesia,Jambi,Muaro Jambi,unspecified,1-Fully Verified,{5392E2D3-03A4-43B4-8C46-8B2C65E445D0},PTPN III
-2.00645,102.49285,4585,SUMBER GUNA NABATI,-2.00645,102.49285,unspecified,Not RSPO Certified,PO1000008188,SUMBER GUNA NABATI,Indonesia,Jambi,Sarolangun,unspecified,2-High Confidence,{620786D6-C419-4EAF-8242-6718D905E356},UNKNOWN
2.40537,111.78936,4586,IGAN (BLD),2.40537,111.78936,unspecified,Not RSPO Certified,PO1000008189,BINTULU LUMBER DEVELOPMENT SDN BHD,Malaysia,Sarawak,Sibu,unspecified,1-Fully Verified,{C6F263F9-2FAC-4306-B67E-5F60938670BF},BLD PLANTATION BERHAD
2.76689,99.61483,4587,SAWIT ASAHAN TETAP UTUH,2.76689,99.61483,unspecified,Not RSPO Certified,PO1000008190,SAWIT ASAHAN TETAP UTUH,Indonesia,Sumatera Utara,Asahan,unspecified,1-Fully Verified,{1902D844-FE64-4337-83FC-45FF85E43FD8},UNKNOWN
2.72136,101.4913,4588,SERI MORIB,2.72136,101.4913,unspecified,Not RSPO Certified,PO1000008191,SERI MORIB PALM OIL MILL SDN BHD,Malaysia,Selangor,Kuala Langat,unspecified,1-Fully Verified,{ED5842F0-BD5E-4DDE-B932-DCFA8AEF14FA},SERI MORIB PALM OIL MILL SDN BHD
2.45678,98.06502,4589,ENSEM LESTARI,2.45678,98.06502,unspecified,Not RSPO Certified,PO1000008193,ENSEM LESTARI,Indonesia,Aceh,Aceh Singkil,unspecified,1-Fully Verified,{BACFE052-EF99-4AF0-A241-83604AAA4DD8},TENERA LESTARI
2.40888,99.69671,4590,KURNIA MITRA SAWIT,2.40888,99.69671,unspecified,Not RSPO Certified,PO1000008194,KURNIA MITRA SAWIT,Indonesia,Sumatera Utara,Labuhanbatu Utara,unspecified,1-Fully Verified,{A042FA73-571B-4164-868B-8CE079304CEA},UNKNOWN
2.85169,101.65012,4591,SERI ULU LANGAT,2.85169,101.65012,unspecified,Not RSPO Certified,PO1000008195,SERI ULU LANGAT PALM OIL MILL SDN BHD,Malaysia,Selangor,Sepang,unspecified,1-Fully Verified,{5F1D5F35-4E2C-40A5-B5CF-C53C3CD2CA83},SERI ULU LANGAT PALM OIL MILL SDN BHD
2.86718,102.31613,4592,MAWAR MENTARI,2.86718,102.31613,unspecified,Not RSPO Certified,PO1000008196,MAWAR MENTARI SDN BHD,Malaysia,Negeri Sembilan,Jempol,unspecified,1-Fully Verified,{98F47D56-7E47-4678-A816-59AA12B1C1BD},MAWAR MENTARI SDN BHD
-1.95031,105.78939,4593,GEMILANG CAHAYA MENTARI,-1.95031,105.78939,unspecified,Not RSPO Certified,PO1000008197,GEMILANG CAHAYA MENTARI,Indonesia,Bangka Belitung,Bangka,unspecified,1-Fully Verified,{F65D245E-AE02-4C5B-A60F-9D6DD15FA013},SUPERVENTURE
-1.9109,103.4034,4594,BUNUT,-1.9109,103.4034,unspecified,Not RSPO Certified,PO1000008199,PERKEBUNAN NUSANTARA VI,Indonesia,Jambi,Muaro Jambi,unspecified,1-Fully Verified,{49572B46-D495-4BD8-B6B7-4AD662A85E92},PTPN III
-1.84281,116.0681,4595,CAHAYA BINTANG SAWIT SEJATI 1,-1.84281,116.0681,unspecified,Not RSPO Certified,PO1000008200,CAHAYA BINTANG SAWIT SEJATI,Indonesia,Kalimantan Timur,Paser,unspecified,1-Fully Verified,{1DF71DDA-6BB8-41A8-8FC2-F5645516EFA2},SUPERVENTURE
2.96844,113.86594,4596,SEPAKAU,2.96844,113.86594,unspecified,Not RSPO Certified,PO1000008201,SARAWAK OIL PALMS BERHAD,Malaysia,Sarawak,Belaga,unspecified,1-Fully Verified,{78950F06-7D0F-4965-97FE-DFF97E7ACA2E},SARAWAK OIL PALMS BERHAD
-1.78261,103.49472,4597,ANGSO DUO SAWIT,-1.78261,103.49472,unspecified,Not RSPO Certified,PO1000008202,ANGSO DUO SAWIT,Indonesia,Jambi,Muaro Jambi,unspecified,1-Fully Verified,{E665FD43-5717-4D6C-9268-B827AE59EA0D},MEWAH
3.01126,101.36694,4598,SANG KEE EDIBLE OILS,3.01126,101.36694,unspecified,Not RSPO Certified,PO1000008203,SANG KEE EDIBLE OILS SDN. BHD.,Malaysia,Selangor,Klang,unspecified,2-High Confidence,{E0F9DBC4-8C79-445A-8D12-6896ECBCBB22},UNKNOWN
3.01408,102.28623,4599,PASOH,3.01408,102.28623,unspecified,Not RSPO Certified,PO1000008205,FGV PALM INDUSTRIES SDN BHD,Malaysia,Negeri Sembilan,Jelebu,unspecified,1-Fully Verified,{3D924CA9-24D3-45EF-85A1-B24E8823F3B8},FGV HOLDINGS BERHAD
0.32464,99.45223,4600,SAWITA PASAMAN JAYA,0.32464,99.45223,unspecified,Not RSPO Certified,PO1000008206,SAWITA PASAMAN JAYA,Indonesia,Sumatera Barat,Pasaman Barat,unspecified,1-Fully Verified,{E93D2B46-0812-41F0-898A-F0F92C80BBEF},UNKNOWN
-1.69906,112.87719,4601,HUTAN SAWIT LESTARI,-1.69906,112.87719,unspecified,Not RSPO Certified,PO1000008207,HUTAN SAWIT LESTARI,Indonesia,Kalimantan Tengah,Kotawaringin Timur,unspecified,2-High Confidence,{9494BAAF-C61B-4441-89D5-DE95DD3BA8AF},HUTANINDO
-1.49239,116.44439,4602,BABULU,-1.49239,116.44439,unspecified,Not RSPO Certified,PO1000008208,SUMBER BUNGA SAWIT LESTARI,Indonesia,Kalimantan Timur,Penajam Paser Utara,unspecified,1-Fully Verified,{3D0BB55D-DBB5-464A-B63A-346BC0618A95},SUPERVENTURE
0.34367,109.93865,4603,NGABANG,0.34367,109.93865,unspecified,Not RSPO Certified,PO1000008210,PERKEBUNAN NUSANTARA XIII,Indonesia,Kalimantan Barat,Landak,unspecified,1-Fully Verified,{9E6A6DF4-C3B7-4BA2-BD32-A0802709BC00},PTPN III
-1.47261,112.74295,4604,BANGKITGIAT USAHA MANDIRI,-1.47261,112.74295,unspecified,Not RSPO Certified,PO1000008211,BANGKIT GIAT USAHA MANDIRI,Indonesia,Kalimantan Tengah,Kotawaringin Timur,unspecified,1-Fully Verified,{CBD0FC90-A67D-4952-826E-5DC8B157B946},NT CORP
3.08929,101.41215,4605,HUP LEE,3.08929,101.41215,unspecified,Not RSPO Certified,PO1000008212,HUP LEE OIL MILL SDN BHD,Malaysia,Selangor,Klang,unspecified,1-Fully Verified,{B4E3FD46-956D-41A2-B541-957458573D20},UNKNOWN
-1.3777,102.1677,4606,RIMBU DUA,-1.3777,102.1677,unspecified,Not RSPO Certified,PO1000008213,PERKEBUNAN NUSANTARA VI,Indonesia,Jambi,Tebo,unspecified,1-Fully Verified,{5CB2A127-9C39-40DB-AFE7-88FF3D71B4D7},PTPN III
3.09935,99.59473,4607,ARYA RAMA PERSADA,3.09935,99.59473,unspecified,Not RSPO Certified,PO1000008214,ARYA RAMA PERSADA,Indonesia,Sumatera Utara,Batu Bara,unspecified,1-Fully Verified,{06952718-6790-4043-A88F-0A04DE43D3DB},UNKNOWN
0.346,101.47523,4608,AGRO ABADI,0.346,101.47523,unspecified,Not RSPO Certified,PO1000008215,AGRO ABADI,Indonesia,Riau,Kampar,unspecified,1-Fully Verified,{8851264E-20AF-4361-87EB-952026BAE2C4},PANCA EKA
-1.37507,101.89189,4609,BUNGO LIMBUR,-1.37507,101.89189,unspecified,Not RSPO Certified,PO1000008216,BUNGO LIMBUR,Indonesia,Jambi,Bungo,unspecified,2-High Confidence,{8DFE2659-F4C6-4DB1-8207-BB01BCC04207},UNKNOWN
3.14258,99.51103,4610,BUANA SAWIT INDAH,3.14258,99.51103,unspecified,Not RSPO Certified,PO1000008217,BUANA SAWIT INDAH,Indonesia,Sumatera Utara,Batu Bara,unspecified,1-Fully Verified,{3D0FFC53-AA30-4D3A-B54A-A33271E0B4F6},UNKNOWN
-1.37047,119.48658,4611,LESTARI TANI TELADAN,-1.37047,119.48658,unspecified,Not RSPO Certified,PO1000008218,LESTARI TANI TELADAN,Indonesia,Sulawesi Tengah,Donggala,unspecified,2-High Confidence,{A5A472C3-89DF-453C-A8FD-23EC049B24F0},ASTRA AGRO LESTARI
-1.25607,103.70705,4612,MUARA JAMBI SAWIT LESTARI,-1.25607,103.70705,unspecified,Not RSPO Certified,PO1000008221,MUARA JAMBI SAWIT LESTARI,Indonesia,Jambi,Tanjung Jabung T,unspecified,1-Fully Verified,{1E9737D2-54DA-4BFF-8B34-04069B0E0473},UNKNOWN
-1.12256,-47.65631,4613,AGROINDUSTRIAL PALMASA SA,-1.12256,-47.65631,unspecified,Not RSPO Certified,PO1000008222,PALMASA SA,Brazil,Pará,Igarapé-Açu,unspecified,1-Fully Verified,{FBD69683-70F8-48C5-8BCF-9EB7C870849C},UNKNOWN
0.42807,101.59659,4614,GUNA SETIA PRATAMA,0.42807,101.59659,unspecified,Not RSPO Certified,PO1000008224,GUNA SETIA PRATAMA,Indonesia,Riau,Pelalawan,unspecified,1-Fully Verified,{FA6EF47A-FCA2-4746-9454-3E9B3638EE30},UNKNOWN
-0.95928,102.77847,4615,RISMAN SCHAM PALM INDONESIA,-0.95928,102.77847,unspecified,Not RSPO Certified,PO1000008225,RISMAN SCHAM PALM INDONESIA,Indonesia,Riau,Indragiri Hilir,unspecified,1-Fully Verified,{E8AD85F0-38BA-4841-9C5D-DF2DCC1D111E},MENTARI
-0.95963,102.74874,4616,MULTI GUNA LESTARI ABADI,-0.95963,102.74874,unspecified,Not RSPO Certified,PO1000008226,MULTI GUNA LESTARI ABADI,Indonesia,Riau,Indragiri Hilir,unspecified,1-Fully Verified,{274C4F01-4CAF-41D8-AAB6-9A48F74612D4},UNKNOWN
0.46439,110.37579,4617,KEMBAYAN,0.46439,110.37579,unspecified,Not RSPO Certified,PO1000008227,PERKEBUNAN NUSANTARA XIII,Indonesia,Kalimantan Barat,Sanggau,unspecified,1-Fully Verified,{46650399-F9B2-443B-A520-A97965E8620A},PTPN III
-0.86806,109.62806,4618,FAJAR SAUDARA LESTARI,-0.86806,109.62806,unspecified,Not RSPO Certified,PO1000008228,FAJAR SAUDARA LESTARI,Indonesia,Kalimantan Barat,Kubu Raya,unspecified,1-Fully Verified,{130DB81A-0CFA-405C-ABC6-8D519BE8170B},KALIMANTAN SAWIT KUSUMA (KSK)
3.32073,113.61324,4619,WAWASAN SEDAR,3.32073,113.61324,unspecified,Not RSPO Certified,PO1000008229,WAWASAN SEDAR SDN BHD,Malaysia,Sarawak,Bintulu,unspecified,1-Fully Verified,{67203DE5-36A8-43A3-B6DA-A0D2B66A1807},WAWASAN SEDAR SDN BHD
0.54349,110.42382,4620,TAYAN BUKIT SAWIT,0.54349,110.42382,unspecified,Not RSPO Certified,PO1000008230,TAYAN BUKIT SAWIT,Indonesia,Kalimantan Barat,Sanggau,unspecified,1-Fully Verified,{2195C50F-D83F-4324-BF9D-72E130548667},UNKNOWN
-0.75231,102.24464,4621,KHARISMA AGRO SEJAHTERA,-0.75231,102.24464,unspecified,Not RSPO Certified,PO1000008231,KHARISMA AGRO SEJAHTERA,Indonesia,Riau,Indragiri Hulu,unspecified,1-Fully Verified,{102D938E-3E80-467D-9376-CC7B3E7156E3},UNKNOWN
-0.59233,116.8225,4622,NIAGA MAS GEMILANG,-0.59233,116.8225,unspecified,Not RSPO Certified,PO1000008233,NIAGA MAS GEMILANG,Indonesia,Kalimantan Timur,Kutai Kartanegara,unspecified,1-Fully Verified,{AE0CE6A2-F4A0-4042-9592-B2DE9E135346},UNKNOWN
0.56753,99.20331,4623,PATILUBAN MUDIK,0.56753,99.20331,unspecified,Not RSPO Certified,PO1000008234,TRI BAHTERA SRIKANDI,Indonesia,Sumatera Utara,Mandailing Natal,unspecified,1-Fully Verified,{E6FC7D3C-A2D3-4ADD-82FE-CD7F755F1367},SAGO NAULI
3.35808,113.67474,4624,GAYANIS,3.35808,113.67474,unspecified,Not RSPO Certified,PO1000008235,GAYANIS SDN BHD,Malaysia,Sarawak,Bintulu,unspecified,1-Fully Verified,{BB9753F2-159E-405D-9BD2-19B3ABC885AF},GAYANIS SDN BHD
3.41243,98.73464,4625,LEOMAS ANUGERAH BERSAUDARA,3.41243,98.73464,unspecified,Not RSPO Certified,PO1000008239,LEOMAS ANUGERAH BERSAUDARA,Indonesia,Sumatera Utara,Deli Serdang,unspecified,1-Fully Verified,{6F671147-F23F-4F73-A6C8-AA3AC4961810},UNKNOWN
3.53886,113.89978,4626,HASS POM,3.53886,113.89978,unspecified,Not RSPO Certified,PO1000008241,SEATEX DEVELOPMENT SDN BHD,Malaysia,Sarawak,Miri,unspecified,1-Fully Verified,{00D39182-58E0-4912-8009-3066D421D3B4},HASS ENTERPRISE SDN BHD
3.5763,113.8386,4627,SAWAI,3.5763,113.8386,unspecified,Not RSPO Certified,PO1000008243,BINTULU LUMBER DEVELOPMENT SDN BHD,Malaysia,Sarawak,Miri,unspecified,1-Fully Verified,{E424B0C2-7759-4980-9EBE-81B4C73B9597},BLD PLANTATION BERHAD
3.72105,98.19896,4628,YAPUTRA ALFA PALMINDO,3.72105,98.19896,unspecified,Not RSPO Certified,PO1000008246,YAPUTRA ALFA PALMINDO,Indonesia,Sumatera Utara,Langkat,unspecified,1-Fully Verified,{265FCAA4-B75C-417E-BA1D-51932EBBB665},UNKNOWN
3.8035,101.84215,4629,PAHANG,3.8035,101.84215,unspecified,Not RSPO Certified,PO1000008248,TIAN SIANG OILL MILL (PAHANG) SDN BHD,Malaysia,Pahang,Raub,unspecified,1-Fully Verified,{AE16E2D4-D0A5-483F-B5A7-77EFCA840A00},TIAN SIANG HOLDINGS SDN BHD
3.82306,102.50694,4630,JENGKA 8,3.82306,102.50694,unspecified,Not RSPO Certified,PO1000008251,FGV PALM INDUSTRIES SDN BHD,Malaysia,Pahang,Maran,unspecified,1-Fully Verified,{15F97F28-0328-4015-B612-C39CFC59B567},FGV HOLDINGS BERHAD
3.93771,-73.36539,4631,ACEITES MANUELITA S.A. (MANAVIRE),3.93771,-73.36539,unspecified,Not RSPO Certified,PO1000008253,ACEITES MANUELITA,Colombia,Meta,San Carlos de Guaroa,unspecified,1-Fully Verified,{EF1E48AE-DF1E-4D3E-8676-CD1B537D43E0},MANUELITA
4.06248,96.48714,4632,UJONG NEUBOK DALAM,4.06248,96.48714,unspecified,Not RSPO Certified,PO1000008258,UJONG NEUBOK DALAM,Indonesia,Aceh,Nagan Raya,unspecified,1-Fully Verified,{C1E214EF-DE2C-42D2-9884-2D5397537D01},UNKNOWN
4.15411,101.14653,4633,SRI GANDA OIL MILL SDN BHD,4.15411,101.14653,unspecified,Not RSPO Certified,PO1000008261,SRI GANDA OIL MILL SDN BHD,Malaysia,Perak,Batang Padang,unspecified,1-Fully Verified,{4ACDA587-AE61-4E4A-8339-8A6FB14523C0},UNKNOWN
0.72294,117.65753,4634,SUNGAI BENGALON,0.72294,117.65753,unspecified,Not RSPO Certified,PO1000008264,KEMILAU INDAH NUSANTARA,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,1-Fully Verified,{ACA5E9C7-6142-47AB-9F47-AF1263627A17},AGRINDO
0.77779,116.60784,4635,HAMPARAN PERKASA MANDIRI,0.77779,116.60784,unspecified,Not RSPO Certified,PO1000008265,HAMPARAN PERKASA MANDIRI,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,2-High Confidence,{6BAA2ECF-1949-43F5-8F28-4E8665F0630A},TRIPUTRA AGRO PERSADA
0.90045,101.37966,4636,KANDIS,0.90045,101.37966,unspecified,Not RSPO Certified,PO1000008266,TEGUH KARSA WANALESTARI,Indonesia,Riau,Siak,unspecified,1-Fully Verified,{2568EEF9-633D-4C24-9F8E-EC9B8A6A0A22},UNKNOWN
0.864,101.286,4637,KAMPARINDO AGRO INDUSTRI,0.864,101.286,unspecified,Not RSPO Certified,PO1000008268,KAMPARINDO AGRO INDUSTRI,Indonesia,Riau,Siak,unspecified,1-Fully Verified,{69869FCA-C1DA-45F6-99D5-8C7E56E7488D},UNKNOWN
0.94736,101.09678,4638,LIBO JAYA,0.94736,101.09678,unspecified,Not RSPO Certified,PO1000008269,SWASTISIDDHI AMAGRA,Indonesia,Riau,Siak,unspecified,1-Fully Verified,{F4C8E698-F8D5-447A-98D8-D26503CCE142},SWASTISIDDHI AMAGRA
0.96573,118.19459,4639,WIRA INOVA NUSANTARA,0.96573,118.19459,unspecified,Not RSPO Certified,PO1000008270,WIRA INOVA NUSANTARA,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,1-Fully Verified,{905BD512-ECB4-48A7-ABE4-620A8DB0BD2F},SALIM GROUP
0.9667,117.7919,4640,KAUBUN,0.9667,117.7919,unspecified,Not RSPO Certified,PO1000008271,FAIRCO AGRO MANDIRI,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,1-Fully Verified,{8D7D4B9A-9718-47BB-9589-033421E1A5BC},FAIRCO
0.97412,100.53657,4641,KOTA TENGAH,0.97412,100.53657,unspecified,Not RSPO Certified,PO1000008272,ELUAN MAHKOTA,Indonesia,Riau,Rokan Hulu,unspecified,1-Fully Verified,{C4B7834D-3884-49DA-AAFF-FCDDABE4EE8F},DARMEX AGRO
0.97911,101.04528,4642,MUTIARA SAM-SAM KANDIS,0.97911,101.04528,unspecified,Not RSPO Certified,PO1000008273,DIAN ANGGARA PERSADA,Indonesia,Riau,Siak,unspecified,1-Fully Verified,{83380298-2CAD-4F84-9EF5-ECBA846D0E89},AEK NATIO
0.99185,116.75369,4643,KARYANUSA EKA DAYA 1,0.99185,116.75369,unspecified,Not RSPO Certified,PO1000008274,KARYANUSA EKADAYA,Indonesia,Kalimantan Timur,Kutai Timur,unspecified,1-Fully Verified,{6C8C3D7B-DFF5-4291-BC49-66DA51715854},ASTRA AGRO LESTARI
1.12556,100.84944,4644,SONTANG SAWIT PERMAI,1.12556,100.84944,unspecified,Not RSPO Certified,PO1000008277,SONTANG SAWIT PERMAI,Indonesia,Riau,Rokan Hulu,unspecified,1-Fully Verified,{23BA9611-2E93-4471-9E07-9A20E1BC50CB},UNKNOWN
1.16359,101.27829,4645,SEMUNAI SAWIT PERKASA,1.16359,101.27829,unspecified,Not RSPO Certified,PO1000008278,SEMUNAI SAWIT PERKASA,Indonesia,Riau,Bengkalis,unspecified,1-Fully Verified,{6CD62829-9826-4350-ABDB-1EA9E99F70FD},UNKNOWN
1.22216,100.38419,4646,ARYA RAMA PRAKASA,1.22216,100.38419,unspecified,Not RSPO Certified,PO1000008279,ARYA RAMA PRAKASA,Indonesia,Riau,Rokan Hulu,unspecified,1-Fully Verified,{B98F7207-C65B-4EDF-9671-0BB72783851E},UNKNOWN
1.2504,101.25045,4647,PERMATA CITRA RANGAU,1.2504,101.25045,unspecified,Not RSPO Certified,PO1000008282,PERMATA CITRA RANGAU,Indonesia,Riau,Bengkalis,unspecified,1-Fully Verified,{FDE3F792-1AD5-43C1-BD96-9FEDA926A43B},UNKNOWN
1.4294,109.603,4648,WIRATA DAYA BANGUN PERSADA,1.4294,109.603,unspecified,Not RSPO Certified,PO1000008284,WIRATA DAYA BANGUN PERSADA,Indonesia,Borneo Barat,Samat,unspecified,1-Fully Verified,{B01F5D4A-14FB-4A96-B99B-22C397BF31C5},DARMEX AGRO
1.46475,109.71642,4649,LEDO LESTARI,1.46475,109.71642,unspecified,Not RSPO Certified,PO1000008285,LEDO LESTARI,Indonesia,Kalimantan Barat,Bengkayang,unspecified,1-Fully Verified,{95A24667-E978-4995-88C2-3DDA41B41EE9},DARMEX AGRO
1.46619,-78.7402,4650,SALAMANCA OLEAGINOSAS S.A.,1.46619,-78.7402,unspecified,Not RSPO Certified,PO1000008286,SALAMANCA OLEAGINOSAS S.A.,Colombia,Nariño,Tumaco,unspecified,1-Fully Verified,{B4FE7B62-C6FF-4E01-9748-BBCDE2FE845C},UNKNOWN
1.47583,100.59881,4651,KARYA ABADI SAMA SEJATI,1.47583,100.59881,unspecified,Not RSPO Certified,PO1000008287,KARYA ABADI SAMA SEJATI,Indonesia,Riau,Rokan Hilir,unspecified,1-Fully Verified,{EE6E363D-7454-4ED9-B70D-7BE44CB457D8},UNKNOWN
1.48067,-78.662,4652,EXTRACTORA SANTAFE SAS,1.48067,-78.662,unspecified,Not RSPO Certified,PO1000008288,C.I. TOP S.A.,Colombia,Nariño,Tumaco,unspecified,1-Fully Verified,{52DF03A0-7F50-4018-9CA4-8C39D34C097A},UNKNOWN
1.5232,-78.73967,4653,PALMAS DE TUMACO S.A.S.,1.5232,-78.73967,unspecified,Not RSPO Certified,PO1000008289,PALMAS DE TUMACO S.A.S.,Colombia,Nariño,Tumaco,unspecified,1-Fully Verified,{C89AED6F-7FE1-42C0-86FB-1360A62273D9},UNKNOWN
1.52786,98.97481,4654,BINTANG NAULI PRATAMA,1.52786,98.97481,unspecified,Not RSPO Certified,PO1000008290,BINTANG NAULI PRATAMA,Indonesia,Sumatera Utara,Tapanuli Tengah,unspecified,1-Fully Verified,{FC443B12-E320-417D-88F5-2764BE0B0CA0},UNKNOWN
1.5501,99.9559,4655,SUMBER SAWIT NUSANTARA,1.5501,99.9559,unspecified,Not RSPO Certified,PO1000008291,SUMBER SAWIT NUSANTARA,Indonesia,Sumatera Utara,Padang Lawas Utara,unspecified,1-Fully Verified,{6B24F44C-1250-4971-A285-28BB4C056E82},UNKNOWN
4.23858,117.3628,4656,BHUMI SIMANGGARIS INDAH,4.23858,117.3628,unspecified,Not RSPO Certified,PO1000008292,BHUMI SIEMANGGARIS INDAH,Indonesia,Kalimantan Timur,Nunukan,unspecified,1-Fully Verified,{6A0AEB28-D4EC-48F8-BD29-A5890EDEF36D},FANGIONO AGRO PLANTATION (FAP AGRI)
4.30687,114.09735,4657,PRIMALUCK,4.30687,114.09735,unspecified,Not RSPO Certified,PO1000008295,PRIMALUCK (M) SDN BHD,Malaysia,Sarawak,Miri,unspecified,1-Fully Verified,{BCE90653-5976-43B6-97CA-271D85A652A5},RIMEX
4.58511,114.93649,4658,BIOGROW CITY PLANTATIONS,4.58511,114.93649,unspecified,Not RSPO Certified,PO1000008299,BIOGROW CITY PLANTATIONS SDN BHD,Malaysia,Sarawak,Limbang,unspecified,1-Fully Verified,{B89A5F8C-3A36-43CE-A992-0BB8D2A3BAD0},WTK HOLDINGS BHD
5.08792,-71.95997,4659,INDUSTRIAL ACEITERA DE CASANARE S.A.,5.08792,-71.95997,unspecified,Not RSPO Certified,PO1000008301,INDUSTRIAL ACEITERA DE CASANARE S.A. SUCURSAL COLOMBIA S.A.,Colombia,Casanare,Orocué,unspecified,2-High Confidence,{9BCBB0B5-0D59-4D39-8A6E-1272454D782F},UNKNOWN
5.25458,117.90901,4660,MEWAH,5.25458,117.90901,unspecified,Not RSPO Certified,PO1000008304,KWANTAS OIL SDN BHD,Malaysia,Sabah,Kinabatangan,unspecified,1-Fully Verified,{2C9E68E8-0FC6-47B3-8619-0E75788A2F41},KWANTAS CORPORATION BERHAD
5.25465,116.00853,4661,TANER R&D,5.25465,116.00853,unspecified,Not RSPO Certified,PO1000008305,TANER R&D PALM OIL MILL SDN BHD,Malaysia,Sabah,Tenom,unspecified,2-High Confidence,{25FFF13E-D87B-4001-96B2-C45506BF338F},TANER INDUSTRIAL TECHNOLOGY (M) SDN BHD
5.33881,102.85979,4662,SUNGAI TONG,5.33881,102.85979,unspecified,Not RSPO Certified,PO1000008310,FGV PALM INDUSTRIES SDN BHD,Malaysia,Trengganu,Setiu,unspecified,1-Fully Verified,{104B1814-6EC6-4677-8B6B-3A306CBDA3D3},FGV HOLDINGS BERHAD
5.5075,101.93578,4663,KILANG SAWIT TAPIS,5.5075,101.93578,unspecified,Not RSPO Certified,PO1000008312,LADANG TAPIS SDN BHD (LTSB),Malaysia,Kelantan,Jeli,unspecified,2-High Confidence,{9CF6C540-301F-4297-BEFA-A7BFD763001A},KUMPULAN PERLADANGAN PKINK BHD
5.66038,116.87997,4664,TOUPOS,5.66038,116.87997,unspecified,Not RSPO Certified,PO1000008314,TOUPOS PALM OIL MILL SDN BHD,Malaysia,Sabah,Ranau,unspecified,1-Fully Verified,{24F12574-F5D0-49BC-8751-141644FF3AC1},TOUPOS PALM OIL MILL SDN BHD
5.67208,117.41101,4665,MONSOK,5.67208,117.41101,unspecified,Not RSPO Certified,PO1000008315,MONSOK PALM OIL MILL SDN BHD,Malaysia,Sabah,Beluran,unspecified,1-Fully Verified,{DE57894B-1F05-48D2-BF61-481490F2F40A},MONSOK PALM OIL MILL SDN BHD
6.04953,117.35355,4666,ASIATIC SABAPALM,6.04953,117.35355,unspecified,Not RSPO Certified,PO1000008316,GENTING SDC SDN BHD,Malaysia,Sabah,Beluran,unspecified,2-High Confidence,{FB47D22F-0C0B-4783-B2BA-0D86494869C4},GENTING PLANTATIONS
6.18661,-0.87636,4667,OBOOMA FARMS,6.18661,-0.87636,unspecified,Not RSPO Certified,PO1000008317,OBOOMA FARMS GHANA,Ghana,Eastern,Kwabibirem,unspecified,1-Fully Verified,{3C5800BD-47C4-476F-A8BB-46DFBDBDA74C},OBOOMA FARMS GHANA
8.11084,99.29339,4668,THAINDO PALM OIL FACTORY CO LTD,8.11084,99.29339,unspecified,Not RSPO Certified,PO1000008324,THAINDO PALM OIL FACTORY CO LTD,Thailand,Krabi,Lam Thap,unspecified,1-Fully Verified,{5FA9C0F7-109A-4105-BEBC-9F976677350E},UNKNOWN
8.31753,99.97022,4669,"KASAT LUMNAUM CO,. LTD.",8.31753,99.97022,unspecified,Not RSPO Certified,PO1000008325,"KASAT LUMNAUM CO,. LTD.",Thailand,Nakhon Si Thammarat,Phra Phrom,unspecified,1-Fully Verified,{5D690174-8238-4F1E-A826-39BEBE8D0089},UNKNOWN
8.38929,98.86417,4670,KRABI PALM OIL COMMUNITY COOPERATIVE,8.38929,98.86417,unspecified,Not RSPO Certified,PO1000008328,KRABI PALM OIL COMMUNITY COOPERATIVE,Thailand,Krabi,Ao Luk,unspecified,1-Fully Verified,{2621C231-76A7-4319-BBD8-F06F7C15B90D},UNKNOWN
8.43495,99.06922,4671,"P.PANIT RUNGRUENG PALM OIL   CO.,LTD.",8.43495,99.06922,unspecified,Not RSPO Certified,PO1000008329,"P.PANIT RUNGRUENG PALM OIL   CO.,LTD.",Thailand,Surat Thani,Chaiburi,unspecified,1-Fully Verified,{640E179D-8ABF-4F99-BF1B-777C2497BD13},UNKNOWN
